group,mean_importance,std_importance,num_features,normalized_importance
population,1.467300649137357,12.373367874897296,6,0.7006897448484667
dl_meta,0.3522864320226614,0.641783046711995,20,0.16822966057614536
mane,0.21987140719027032,0.5106588135959546,4,0.10499664148189292
conservation,0.05462189447974673,0.07677192925904852,12,0.026083953093495014
