group,mean_importance,std_importance,num_features,normalized_importance
population,0.4522302301881967,0.45294296725765043,6,0.6926511921424413
conservation,0.1427271002083497,0.21417301632463662,12,0.21860567806182757
mane,0.057940167389319015,0.19583683512150415,4,0.08874312979573094
