group,mean_importance,std_importance,num_features,normalized_importance
meta_predictors,0.15035276553581173,0.4988224923873087,25,0.3338499511157254
population,0.14968721765623794,0.2053719621892714,6,0.3323721390763588
functional,0.0778742441327855,0.22559506381258948,24,0.17291542662520634
dl_meta,0.03076898970154839,0.05734188083699455,20,0.06832082982401479
mane,0.02632448537732788,0.058367026705826774,4,0.05845205523854678
conservation,0.015352601778851093,0.03671019124737041,12,0.034089598120147835
