group,mean_importance,std_importance,num_features,normalized_importance
population,1.0694740868172405,11.778360325213345,6,0.6454741444372161
dl_meta,0.3517504011013297,0.6355342358009294,20,0.21229667179876943
mane,0.18705402908486748,0.5680079327307741,4,0.11289524531296254
conservation,0.048602856222916435,0.08601471442446486,12,0.02933393845105203
