group,mean_importance,std_importance,num_features,normalized_importance
population,3.311554670651557,17.823554358531315,6,0.9389972934492722
conservation,0.12805464154020663,0.22058728889811488,12,0.03631012433088192
mane,0.08708314342441262,0.22005938489787802,4,0.024692582219845882
