group,mean_importance,std_importance,num_features,normalized_importance
population,0.44862466938855877,0.46186494376000065,6,0.6889946570363075
conservation,0.1418740595659286,0.21496107491831404,12,0.21788919710144802
mane,0.06063065907053161,0.20912067125086797,4,0.09311614586224441
