group,mean_importance,std_importance,num_features,normalized_importance
meta_predictors,0.33563926563265667,0.7270536986945755,25,0.3448748894892324
dl_meta,0.16586967818546014,0.30471428853845,20,0.17043383415226765
conservation,0.13239998711167358,0.232101880861287,10,0.1360431737253554
population,0.1216560429103074,0.29085500924812197,6,0.1250035935911885
functional,0.11554786397512251,0.23741982819268467,24,0.1187273388410727
mane,0.10210752661822996,0.25101679692351564,4,0.10491717020088329
