group,mean_importance,std_importance,num_features,normalized_importance
population,0.2806962756388249,0.33785938620232847,6,0.45877264780241
dl_meta,0.22727140925039044,0.36185341831908885,20,0.37145454087088386
mane,0.07158521224716238,0.2716194670396666,4,0.11699954796830124
conservation,0.0322888876417738,0.060924764695483906,12,0.05277326335840477
