group,mean_importance,std_importance,num_features,normalized_importance
population,2.397670442777502,20.35050361579058,6,0.9160262048797291
conservation,0.12975808062300914,0.23285899608853405,12,0.04957386971325445
mane,0.09004074768033897,0.1836766024505699,4,0.03439992540701645
