group,mean_importance,std_importance,num_features,normalized_importance
dl_meta,0.06054255980929803,0.3709928341052159,19,0.2966975476230378
conservation,0.04936598409267519,0.13780164782057053,7,0.2419251261002214
population,0.04774849775581102,0.10843379204877276,6,0.23399840098365857
meta_predictors,0.046345420784312655,0.307752524289556,25,0.227122419890669
functional,5.234115951217969e-05,0.0006796122848649487,24,0.00025650540241321204
mane,0.0,0.0,2,0.0
