group,mean_importance,std_importance,num_features,normalized_importance
population,2.155862767120093,11.633309771041095,6,0.746728143817158
dl_meta,0.42672466632820827,0.723497937639683,20,0.14780501007210387
mane,0.2509868048800406,0.7211664121342042,4,0.08693452746114971
conservation,0.05350425867279986,0.08359276070209504,12,0.018532318649588386
