group,mean_importance,std_importance,num_features,normalized_importance
population,0.43875979779214297,0.4436776506026029,6,0.6883116444659417
conservation,0.13868232332924252,0.20338213253784318,12,0.21756017417605283
mane,0.060001399295263845,0.19720287984113094,4,0.09412818135800549
